Transaction_ID,Amount,Time,Transaction_Type,Location,Card_Type,Merchant_Category,Device_Type,Previous_Fraudulent,Fraudulent
1073,215.25548223362762,5573,Online,India,Amex,Electronics,Mobile,1,0
1074,94.28030399340199,79267,POS,India,Discover,Grocery,Desktop,0,0
1075,4938.673336731477,7189,ATM,Canada,MasterCard,Travel,Laptop,1,0
1076,2141.7268030106325,80077,ATM,India,Amex,Travel,Desktop,0,0
1077,1924.7116025626099,43646,ATM,Germany,Visa,Retail,Mobile,0,0
1078,3399.838177051884,76623,Online,USA,Discover,Electronics,Tablet,1,0
1079,1095.1781698859954,53687,POS,Canada,Amex,Grocery,Laptop,0,0
1080,4750.056113831375,68312,Online,India,Amex,Retail,Tablet,1,0
1081,3932.7933470056823,27564,ATM,Germany,Discover,Food,Mobile,0,1
1082,451.6079565497363,28835,POS,UK,MasterCard,Food,Laptop,0,0
1083,2090.815975045717,61587,ATM,India,MasterCard,Grocery,Desktop,1,0
1084,4396.195946273013,7697,ATM,USA,MasterCard,Grocery,Desktop,0,0
1085,4723.936451345595,80165,Online,USA,MasterCard,Grocery,Mobile,1,0
1086,2339.670548693099,73922,ATM,India,Discover,Travel,Tablet,1,0
1087,3068.989889107485,17046,POS,India,Visa,Grocery,Mobile,0,0
1088,839.3345607299158,57823,ATM,Germany,Amex,Food,Tablet,1,0
1089,4955.887287554197,73580,ATM,India,Amex,Grocery,Mobile,1,0
1090,1162.2001484102998,53370,Online,UK,MasterCard,Electronics,Desktop,1,0
1091,4713.945211804953,9615,POS,Germany,Discover,Food,Tablet,0,0
1092,3249.9850117168803,5060,Online,Canada,Visa,Electronics,Mobile,1,0
1093,3040.6452904199014,76436,ATM,UK,Visa,Food,Laptop,1,0
1094,2565.87911252746,60519,Online,Germany,Amex,Retail,Desktop,0,0
1095,1157.1957095302046,71117,Online,Germany,MasterCard,Food,Desktop,1,0
1096,886.7575198675138,61158,Online,USA,Amex,Food,Laptop,1,0
1097,1106.328614305526,34782,Online,Germany,Amex,Electronics,Mobile,1,0
1098,936.2591194105513,85709,ATM,UK,Visa,Electronics,Tablet,0,0
1099,3899.024445465933,78533,ATM,India,Discover,Food,Desktop,0,0
1100,1753.8756695378167,58255,POS,UK,Visa,Food,Mobile,0,0
1101,293.92416943416487,72684,Online,Canada,Amex,Travel,Laptop,0,0
1102,4845.6676375533525,56918,Online,Germany,MasterCard,Retail,Tablet,0,0
1103,4419.510495392311,84284,POS,Germany,MasterCard,Retail,Mobile,0,0
1104,4639.122654560088,79558,Online,Germany,Discover,Grocery,Mobile,1,0
1105,4974.564574118945,85549,POS,Germany,Discover,Food,Desktop,0,0
1106,873.606769851339,81422,ATM,USA,Discover,Food,Desktop,0,0
1107,1984.2288844187806,25256,POS,USA,Amex,Food,Tablet,0,0
1108,3792.4011861419363,30005,Online,India,Amex,Food,Mobile,0,0
1109,3481.6229871786923,6638,POS,Germany,Discover,Retail,Laptop,1,0
1110,773.710052167576,37419,ATM,Canada,MasterCard,Electronics,Laptop,1,0
1111,4080.086459328136,33377,Online,India,MasterCard,Travel,Tablet,0,0
1112,1126.08065632412,43116,ATM,Germany,MasterCard,Electronics,Mobile,1,0
1113,1122.9689860390022,36634,ATM,USA,Amex,Electronics,Desktop,0,0
1114,2687.1872423526006,82291,POS,Canada,Visa,Retail,Mobile,1,0
1115,2966.734974534307,23382,ATM,India,MasterCard,Travel,Desktop,0,0
1116,2902.530608149867,56063,Online,Canada,MasterCard,Food,Laptop,0,0
1117,461.9767528017856,22394,ATM,Germany,MasterCard,Retail,Tablet,0,0
1118,4387.91700883875,67789,ATM,UK,Discover,Retail,Tablet,0,0
1119,1331.6722127305868,864,POS,Canada,Amex,Travel,Tablet,1,0
1120,651.9270318076068,40222,ATM,Canada,Discover,Grocery,Desktop,0,0
1121,4444.296658945541,13666,POS,USA,Discover,Retail,Laptop,1,0
1122,4778.479233657618,20955,POS,Germany,Visa,Electronics,Laptop,1,0
1123,4311.327448240926,81845,Online,Canada,Discover,Electronics,Tablet,1,0
1124,4048.532793250766,69590,Online,Germany,Visa,Food,Tablet,0,0
1125,3277.9336932919136,66471,Online,USA,Discover,Retail,Desktop,1,0
1126,2756.532566192651,43298,Online,Germany,MasterCard,Food,Desktop,1,1
1127,439.49886575749366,63108,POS,USA,Amex,Retail,Mobile,1,0
1128,2045.22379928814,48924,ATM,USA,Discover,Travel,Desktop,0,0
1129,1866.5791424765084,16709,Online,India,Visa,Retail,Mobile,1,0
1130,1302.4701498828294,9726,Online,Germany,Amex,Grocery,Tablet,0,0
1131,3618.483467874482,60824,Online,UK,Visa,Electronics,Laptop,1,0
1132,2481.8992967184604,40542,ATM,India,MasterCard,Travel,Desktop,1,0
1133,409.82584845870144,20245,Online,USA,Discover,Electronics,Laptop,0,0
1134,1104.8150937393077,34753,ATM,UK,Amex,Food,Desktop,0,0
1135,3417.8775244796816,79788,POS,Canada,MasterCard,Travel,Desktop,1,0
1136,385.2736431540494,21316,POS,Canada,Discover,Grocery,Mobile,0,0
1137,4256.778535673599,84698,POS,India,Discover,Electronics,Desktop,1,0
1138,2478.2569024348018,15960,ATM,UK,Visa,Retail,Tablet,1,0
1139,2405.5299537466067,30791,Online,Germany,Visa,Retail,Laptop,0,0
1140,2964.0768843742903,25216,Online,UK,MasterCard,Retail,Desktop,0,0
1141,4124.2814247961205,32467,Online,India,Visa,Travel,Laptop,0,0
1142,1742.3069934714542,64427,Online,Germany,MasterCard,Grocery,Laptop,1,0
1143,3391.6906820325225,62047,Online,Germany,MasterCard,Grocery,Laptop,1,0
1144,2830.831160158976,73290,ATM,Canada,MasterCard,Grocery,Desktop,1,0
1145,1338.8062094962595,47014,POS,UK,Visa,Electronics,Mobile,0,0
1146,4393.756781844014,4078,Online,Germany,Amex,Travel,Laptop,0,0
1147,3988.142977926606,78389,POS,India,MasterCard,Retail,Laptop,0,0
1148,3293.966914118835,50519,ATM,Canada,Amex,Electronics,Desktop,1,0
1149,4253.655736825738,4042,ATM,Germany,Discover,Grocery,Desktop,0,0
1150,4337.134533794213,49052,Online,UK,Visa,Retail,Tablet,0,0
1151,3543.273068691599,14389,ATM,Canada,Visa,Travel,Tablet,1,0
1152,4185.881575176541,68111,POS,UK,Amex,Food,Mobile,0,0
1153,3488.8699510380716,50733,Online,UK,Discover,Grocery,Mobile,0,0
1154,3402.3031549427005,34754,Online,UK,Discover,Grocery,Mobile,1,0
1155,3094.9638341848454,18624,POS,Canada,MasterCard,Grocery,Mobile,1,0
1156,3764.819614590418,85886,Online,Germany,Visa,Grocery,Laptop,1,0
1157,797.2325009389032,26681,Online,USA,Discover,Retail,Desktop,1,0
1158,4404.949442198647,81006,POS,Germany,Discover,Travel,Tablet,1,0
1159,4359.858421087434,24704,Online,Canada,MasterCard,Electronics,Laptop,1,0
1160,151.09017875762294,7493,Online,USA,MasterCard,Retail,Desktop,0,0
1161,4129.954669070989,69639,POS,USA,Amex,Travel,Desktop,0,0
1162,648.7049880298588,54383,ATM,USA,Visa,Electronics,Laptop,1,0
1163,1678.9186770244137,2994,POS,India,Discover,Grocery,Laptop,1,0
1164,3718.823740176581,69280,Online,Canada,Amex,Travel,Tablet,0,0
1165,807.9956807612995,47234,POS,India,Visa,Grocery,Mobile,1,0
1166,4090.7452854747157,47291,Online,USA,Amex,Travel,Mobile,1,0
1167,4161.510218898921,5594,Online,India,Visa,Food,Tablet,0,0
1168,2539.8013301353767,7371,POS,India,Visa,Grocery,Tablet,0,0
1169,36.897429225583736,47315,Online,Canada,Discover,Grocery,Mobile,1,0
1170,1438.7554752086894,83564,ATM,UK,Visa,Grocery,Laptop,1,0
1171,3086.5499572868325,79526,Online,India,MasterCard,Retail,Mobile,0,0
1172,4906.02495924698,16626,POS,India,Discover,Electronics,Desktop,1,0
1173,3160.9085674482585,86005,ATM,USA,MasterCard,Grocery,Desktop,0,0
1174,1302.718887415478,7130,ATM,USA,Amex,Grocery,Tablet,0,0
1175,3171.8584869825586,6828,Online,USA,Amex,Retail,Mobile,1,0
1176,2702.226971680698,57514,POS,Germany,Visa,Retail,Mobile,0,0
1177,3900.3277487799623,52664,Online,India,Visa,Food,Desktop,0,0
1178,539.3682909406573,17883,Online,USA,MasterCard,Travel,Mobile,0,0
1179,3806.33437299763,43059,POS,Canada,MasterCard,Grocery,Tablet,1,0
1180,2708.626560487171,84078,POS,Germany,MasterCard,Travel,Tablet,1,0
1181,4815.145059275678,42932,Online,UK,Amex,Retail,Desktop,1,0
1182,1712.651469363237,61269,ATM,India,MasterCard,Retail,Mobile,0,0
1183,3164.946356204071,75986,Online,India,Discover,Food,Mobile,0,0
1184,4660.480387022537,85959,ATM,Canada,Discover,Electronics,Desktop,1,0
1185,517.0360913134429,2035,Online,UK,Amex,Retail,Laptop,0,0
1186,4686.456293746073,40745,POS,UK,MasterCard,Grocery,Laptop,0,0
1187,3440.989182892563,17241,ATM,Germany,MasterCard,Food,Mobile,1,0
1188,343.84611023033364,52975,POS,India,Visa,Electronics,Tablet,0,0
1189,1508.313016899347,23154,POS,USA,Discover,Food,Laptop,0,0
1190,3542.3195827831814,25625,POS,Canada,Amex,Retail,Mobile,0,0
1191,341.4162543365146,44950,POS,Canada,MasterCard,Electronics,Laptop,0,0
1192,2912.941448580485,56396,POS,Canada,Visa,Travel,Desktop,0,0
1193,1732.685869480019,13331,Online,Canada,Amex,Electronics,Laptop,0,0
1194,3106.473011248548,63927,ATM,USA,Amex,Grocery,Laptop,1,0
1195,233.4814588935017,86226,Online,USA,Discover,Travel,Desktop,1,0
1196,4358.32634673112,84719,Online,Germany,MasterCard,Travel,Tablet,0,0
1197,4867.577401041098,63014,Online,India,Amex,Grocery,Mobile,1,0
1198,4844.544887152029,39346,POS,USA,Visa,Travel,Tablet,1,0
1199,3749.510899555909,70411,Online,Germany,Visa,Retail,Tablet,1,0
1200,654.7807694525067,54478,ATM,UK,Amex,Electronics,Laptop,0,0
1201,3792.524663665468,12254,Online,India,Visa,Electronics,Mobile,1,0
1202,127.81164771171355,55734,POS,USA,Amex,Grocery,Laptop,0,0
1203,115.50713988734128,28621,ATM,UK,Visa,Retail,Desktop,1,1
1204,1621.4330446519584,76441,ATM,Germany,Amex,Travel,Tablet,1,0
1205,2445.7727360713056,46121,ATM,USA,Amex,Electronics,Tablet,0,0
1206,3853.185051949927,81418,ATM,USA,Amex,Electronics,Desktop,1,0
1207,3418.0604061494932,60197,Online,UK,Visa,Electronics,Mobile,0,0
1208,2232.284018351858,84577,POS,USA,Amex,Electronics,Tablet,1,0
1209,1371.765198076921,42431,ATM,Canada,Discover,Food,Tablet,1,0
1210,4985.636878287767,4837,ATM,USA,Amex,Grocery,Mobile,1,0
1211,2133.775604668685,83163,POS,India,MasterCard,Travel,Laptop,1,0
1212,2259.678186526729,71232,Online,UK,MasterCard,Travel,Desktop,0,0
1213,822.3009868523876,48994,ATM,India,Discover,Grocery,Mobile,0,0
1214,3975.073696005897,79079,Online,Germany,Amex,Retail,Desktop,1,0
1215,3469.9427177785356,12615,Online,India,MasterCard,Grocery,Desktop,0,1
1216,1107.744215879858,1466,Online,Canada,Amex,Electronics,Tablet,1,0
1217,416.4933228511343,30771,Online,Canada,MasterCard,Electronics,Mobile,0,0
1218,3404.094013863192,83886,ATM,India,Visa,Grocery,Desktop,0,1
1219,3274.2835153342703,65911,ATM,Germany,Visa,Grocery,Laptop,0,0
1220,1369.9313373560556,20746,Online,USA,Discover,Travel,Desktop,1,0
1221,4754.5634934408,60739,Online,Canada,Discover,Travel,Tablet,0,0
1222,759.5341694455967,73369,POS,India,Amex,Food,Laptop,0,0
1223,2164.5123312077967,1893,POS,India,Discover,Food,Laptop,1,1
1224,4718.361521237156,30573,POS,India,Amex,Electronics,Mobile,1,0
1225,2101.537948045981,40874,ATM,USA,Visa,Food,Laptop,1,0
1226,3194.437108582107,77362,POS,UK,Visa,Food,Mobile,0,0
1227,1990.9840178241575,33367,ATM,Germany,MasterCard,Retail,Mobile,0,0
1228,1374.7049357316068,21199,ATM,UK,Amex,Grocery,Laptop,0,0
1229,4919.968351559342,74328,ATM,Germany,Visa,Travel,Mobile,0,0
1230,2049.62336154364,57724,ATM,Germany,Visa,Food,Mobile,0,0
1231,4471.0255223772765,86133,POS,India,Amex,Travel,Laptop,0,0
1232,1153.6232564259756,36405,Online,Canada,MasterCard,Food,Tablet,1,0
1233,1069.457996605291,15989,Online,India,MasterCard,Food,Desktop,0,0
1234,160.51474400813424,28931,Online,USA,MasterCard,Electronics,Mobile,0,0
1235,3260.075792752546,9290,POS,Germany,MasterCard,Retail,Mobile,0,0
1236,1845.789086900187,38367,Online,Canada,Visa,Grocery,Laptop,1,0
1237,4322.469457948987,79878,POS,Germany,Amex,Grocery,Desktop,0,0
1238,2368.683483924328,79481,POS,Germany,Amex,Electronics,Desktop,1,0
1239,4841.126172434035,76298,POS,India,Visa,Electronics,Mobile,0,0
1240,931.6999509370901,30133,Online,Canada,Visa,Grocery,Laptop,1,0
1241,4343.772723938276,27052,Online,Canada,Visa,Grocery,Tablet,1,0
1242,3884.10127969475,85489,Online,Germany,Discover,Retail,Desktop,1,0
1243,3855.7546139970395,40475,ATM,Canada,Amex,Food,Tablet,0,0
1244,4224.692224443854,82666,POS,Canada,Amex,Retail,Laptop,1,1
1245,3806.3148347602796,57656,ATM,India,Amex,Grocery,Tablet,0,0
1246,3132.9705065489197,4633,POS,UK,MasterCard,Food,Laptop,1,0
1247,660.5681640235259,17304,Online,USA,Visa,Grocery,Mobile,0,0
1248,167.46826655880332,46546,POS,UK,Visa,Retail,Tablet,1,0
1249,4604.634999839356,7008,POS,Canada,Visa,Retail,Mobile,1,0
1250,3085.1683210310866,48291,ATM,Germany,Discover,Retail,Mobile,0,0
1251,3983.703768426001,27405,POS,USA,Amex,Food,Laptop,1,0
1252,2410.2041458051876,36386,Online,USA,Visa,Travel,Tablet,0,0
1253,590.9544038671604,20827,POS,Germany,Discover,Travel,Desktop,1,0
1254,630.3030320517395,33040,POS,USA,Visa,Grocery,Tablet,1,0
1255,3429.398609708712,60354,POS,Germany,MasterCard,Food,Desktop,0,0
1256,2154.377945022816,78543,ATM,USA,Amex,Electronics,Mobile,0,0
1257,1006.6210098681819,18157,POS,UK,Discover,Travel,Mobile,0,0
1258,2460.514760973477,35315,POS,USA,Visa,Food,Laptop,1,0
1259,325.72364069029476,35932,ATM,India,Amex,Food,Desktop,0,0
1260,2911.9471525624217,21164,ATM,Germany,Discover,Travel,Tablet,0,0
1261,1348.6220551533129,14414,ATM,USA,Amex,Food,Laptop,1,0
1262,3988.807707682755,14327,ATM,Germany,Amex,Food,Laptop,0,0
1263,1555.257984823251,946,Online,India,MasterCard,Travel,Laptop,0,0
1264,2278.824644663597,14693,Online,USA,Amex,Retail,Tablet,1,0
1265,63.044596840962676,27241,POS,USA,Discover,Grocery,Laptop,1,0
1266,366.8722045338216,15540,Online,India,Amex,Electronics,Tablet,1,0
1267,1965.5053142513907,72255,POS,India,Discover,Grocery,Laptop,1,0
1268,2402.2944794120317,64757,Online,India,Amex,Retail,Desktop,1,0
1269,3002.1026378559222,41203,ATM,Germany,Visa,Retail,Mobile,0,0
1270,1461.8545806529696,25081,ATM,India,MasterCard,Food,Desktop,1,0
1271,3476.43452120208,61861,Online,Germany,Visa,Grocery,Desktop,1,0
1272,4301.311373960077,11350,Online,UK,MasterCard,Retail,Laptop,1,0
1273,3900.3556895222823,55512,POS,USA,Discover,Grocery,Desktop,0,0
1274,202.89603261504394,56809,POS,USA,MasterCard,Retail,Desktop,0,0
1275,2405.1322015528553,42832,POS,Canada,Amex,Electronics,Desktop,0,0
1276,529.1262411987834,28369,ATM,UK,Amex,Retail,Laptop,0,1
1277,1214.0148542333247,31728,ATM,India,Visa,Grocery,Tablet,1,0
1278,4933.379653369397,17576,ATM,India,MasterCard,Food,Mobile,1,0
1279,716.7652367930585,29001,ATM,UK,Discover,Grocery,Mobile,1,0
1280,2496.9463264895235,83384,POS,India,Discover,Travel,Tablet,0,0
1281,3092.6878929190048,390,ATM,Canada,Amex,Grocery,Tablet,1,0
1282,3513.8125278677994,45436,ATM,Germany,Discover,Electronics,Desktop,0,0
1283,2800.4451740171357,11569,ATM,USA,Amex,Electronics,Mobile,0,0
1284,53.80538285882238,13029,ATM,UK,Amex,Electronics,Tablet,0,0
1285,1635.6742346787394,22490,Online,USA,Amex,Retail,Desktop,1,0
1286,2590.9696587066337,45875,POS,Germany,Visa,Electronics,Mobile,1,0
1287,443.89316322844263,5867,POS,UK,Visa,Grocery,Laptop,1,0
1288,1756.3815213898579,80820,ATM,Germany,Amex,Food,Laptop,1,0
1289,170.849528412876,9121,Online,India,Amex,Electronics,Mobile,0,0
1290,397.49959328932863,1539,POS,India,Amex,Grocery,Mobile,1,0
1291,1987.6317646269724,17027,POS,India,Discover,Retail,Laptop,0,0
1292,667.9151914450864,74229,ATM,Germany,Amex,Retail,Laptop,0,0
1293,2839.866537066483,8921,ATM,Germany,Amex,Food,Mobile,0,0
1294,3448.8775208406423,50435,POS,Germany,MasterCard,Food,Desktop,0,0
1295,4003.930562049869,10310,POS,USA,MasterCard,Grocery,Tablet,0,0
1296,1004.7504700028264,63965,Online,Germany,MasterCard,Food,Tablet,0,0
1297,841.5754983840534,69922,POS,India,MasterCard,Food,Mobile,0,0
1298,527.3163624703293,82839,POS,Canada,Amex,Retail,Tablet,1,0
1299,3183.9690964704655,12242,ATM,Germany,MasterCard,Grocery,Laptop,1,0
1300,3533.8462538020713,8947,POS,Canada,Discover,Food,Laptop,0,0
1301,162.77279340408197,71466,ATM,India,Discover,Grocery,Tablet,1,0
1302,4681.380169987231,61816,POS,Germany,MasterCard,Electronics,Mobile,1,0
1303,264.5965618391047,48785,POS,USA,Visa,Retail,Laptop,1,1
1304,2708.775194828847,507,POS,USA,Discover,Retail,Desktop,1,0
1305,3546.7572946573273,66972,Online,Canada,Discover,Retail,Desktop,0,0
1306,4355.490773111697,27151,ATM,USA,MasterCard,Travel,Laptop,1,0
1307,3571.8642260014767,11618,Online,USA,MasterCard,Grocery,Laptop,0,0
1308,4009.6317749336104,74286,POS,USA,Amex,Electronics,Tablet,0,0
1309,1700.5537117513163,16122,Online,India,Discover,Food,Mobile,1,0
1310,4075.0514431638285,7354,ATM,USA,MasterCard,Electronics,Tablet,1,0
1311,405.1736576914523,30979,POS,UK,MasterCard,Grocery,Mobile,0,0
1312,4474.609197022335,79376,Online,Germany,Amex,Retail,Desktop,0,0
1313,2740.2239188879125,52774,Online,USA,Discover,Travel,Desktop,1,0
1314,4087.402360962656,5037,ATM,USA,MasterCard,Grocery,Mobile,1,0
1315,2264.329831168909,28633,Online,USA,Amex,Grocery,Tablet,0,0
1316,3219.6705875066423,24495,ATM,UK,MasterCard,Food,Laptop,1,0
1317,2634.3812913758857,64550,POS,USA,Visa,Electronics,Mobile,0,0
1318,3659.2896611678825,81384,POS,USA,Visa,Electronics,Tablet,0,0
1319,412.74176024279495,36483,Online,Germany,MasterCard,Food,Desktop,0,0
1320,306.4586595328662,73373,POS,UK,Discover,Travel,Laptop,0,0
1321,1239.2806538806815,34069,POS,UK,Visa,Retail,Desktop,1,0
1322,801.9256771653758,7370,Online,USA,Amex,Retail,Mobile,0,0
1323,4359.558915128047,71947,POS,UK,MasterCard,Travel,Desktop,0,0
1324,1099.9738668534314,39133,Online,Canada,Amex,Food,Desktop,1,0
1325,4879.446952816561,692,ATM,UK,Visa,Grocery,Mobile,1,0
1326,1687.7944798966787,28926,ATM,UK,Discover,Electronics,Laptop,0,0
1327,914.6789888650529,73984,ATM,UK,Amex,Grocery,Mobile,1,0
1328,3949.5440431766833,43390,Online,India,Visa,Electronics,Tablet,1,1
1329,3295.245338626876,49593,Online,India,Visa,Grocery,Mobile,0,0
1330,2493.4876036834294,75609,POS,India,Visa,Food,Mobile,1,0
1331,2779.040936933468,5209,POS,UK,Amex,Food,Laptop,1,0
1332,3597.412882469958,6533,POS,Canada,Visa,Travel,Tablet,1,0
1333,1146.131432949837,7211,POS,UK,MasterCard,Grocery,Desktop,1,0
1334,4981.687910703426,9927,POS,USA,Visa,Grocery,Desktop,1,0
1335,4874.091844923182,77463,Online,Canada,MasterCard,Travel,Desktop,0,0
1336,3253.3768033029496,24594,Online,India,Discover,Travel,Desktop,1,1
1337,1001.7145423910799,74852,ATM,Germany,MasterCard,Food,Laptop,0,0
1338,3402.7400709443,77713,ATM,Canada,Discover,Food,Tablet,0,0
1339,365.63105285098334,76382,ATM,India,Discover,Grocery,Laptop,1,0
1340,158.1092485180013,7933,ATM,Canada,MasterCard,Food,Mobile,1,0
1341,1292.1260281135123,40696,Online,Canada,Discover,Food,Tablet,1,0
1342,2315.801668912885,65449,Online,UK,MasterCard,Grocery,Tablet,1,0
1343,4342.021164514861,67616,Online,USA,Amex,Travel,Desktop,1,0
1344,3637.2095034827084,6089,POS,Germany,Discover,Grocery,Desktop,1,0
1345,3714.8190733939055,56548,POS,India,MasterCard,Retail,Desktop,1,0
1346,2130.3392055681365,26123,ATM,Canada,Discover,Grocery,Desktop,1,0
1347,1732.9452877720798,7797,POS,Germany,Visa,Retail,Mobile,1,0
1348,1858.3386211080906,50013,Online,Canada,MasterCard,Grocery,Desktop,1,0
1349,4938.309570861609,8346,ATM,USA,Visa,Retail,Laptop,1,0
1350,205.34541110535,85414,ATM,Germany,Discover,Retail,Tablet,1,0
1351,4335.822323131631,33672,POS,India,Discover,Grocery,Mobile,0,0
1352,2895.483665819105,17653,ATM,Canada,Amex,Food,Mobile,1,0
1353,2195.8840188520044,49556,POS,USA,MasterCard,Electronics,Tablet,0,0
1354,3627.6620137736068,26140,POS,Germany,Visa,Food,Tablet,0,0
1355,2435.9113624163906,1184,ATM,Canada,Amex,Retail,Tablet,1,0
1356,4367.749074217894,34493,POS,Canada,Discover,Grocery,Mobile,0,0
1357,4504.0058107362365,44148,POS,India,Discover,Grocery,Laptop,1,0
1358,2111.49602973291,24846,POS,USA,Amex,Grocery,Laptop,1,0
1359,1387.7548471890825,22195,POS,UK,Visa,Grocery,Tablet,0,0
1360,2963.789891323844,5606,ATM,Canada,Discover,Electronics,Mobile,1,0
1361,4562.254911355371,3956,Online,Germany,Discover,Travel,Desktop,0,0
1362,1057.2576340833045,16555,Online,India,MasterCard,Retail,Mobile,0,0
1363,3116.7180848995963,18690,POS,India,Amex,Electronics,Tablet,1,0
1364,3159.64329936214,58502,POS,Canada,Discover,Food,Mobile,0,0
1365,3666.8995469643287,48849,POS,Canada,Visa,Travel,Mobile,0,0
1366,662.1805872106627,26347,Online,Canada,MasterCard,Travel,Mobile,1,0
1367,3580.5456985870323,49056,POS,UK,Amex,Grocery,Desktop,0,0
1368,4545.617440724876,63851,ATM,Canada,Visa,Electronics,Tablet,1,0
1369,902.5171288068586,81502,ATM,USA,Discover,Food,Tablet,1,0
1370,1191.5289079947688,81418,ATM,Germany,Amex,Grocery,Tablet,1,0
1371,4857.11849473799,70211,Online,Canada,Amex,Grocery,Laptop,1,0
1372,908.9798787839014,41850,POS,UK,Visa,Retail,Laptop,0,0
1373,4272.653541381048,78545,POS,Germany,Amex,Travel,Tablet,1,0
1374,2463.9278929579336,27843,POS,India,Visa,Food,Mobile,0,0
1375,1239.9192166438693,62320,Online,Canada,Discover,Travel,Mobile,0,0
1376,4354.395756856195,29793,Online,Germany,MasterCard,Electronics,Tablet,1,0
1377,2229.299748738314,39516,Online,India,Visa,Retail,Desktop,1,0
1378,2576.5126828788025,17857,Online,UK,MasterCard,Grocery,Desktop,1,0
1379,1799.3706801518297,19627,ATM,USA,Amex,Retail,Mobile,0,0
1380,2966.7895029174624,61822,Online,Canada,Visa,Grocery,Mobile,1,0
1381,821.8017435621887,84101,Online,USA,Discover,Retail,Laptop,0,0
1382,1958.4522755755447,52248,Online,UK,Visa,Grocery,Desktop,1,0
1383,4847.214550064761,55798,POS,Germany,Visa,Travel,Mobile,1,0
1384,1294.376496342132,44116,POS,Germany,Visa,Travel,Mobile,0,0
1385,3285.3996393837547,75318,POS,UK,MasterCard,Travel,Tablet,0,0
1386,1629.3243708023508,28557,ATM,UK,MasterCard,Travel,Laptop,1,0
1387,3868.4982628045705,71334,ATM,Canada,Amex,Retail,Desktop,1,0
